Zipcode,State,State Cty,Tract,Tract GeoID,City Name,Zip Name,Population,Part PCT
91384,CA,6037,9201.16,6037920116,Los Angeles CA,"Castaic, CA",5057,0.1769
91384,CA,6037,9201.18,6037920118,Los Angeles CA,"Castaic, CA",5931,0.2075
91384,CA,6037,9201.19,6037920119,Los Angeles CA,"Castaic, CA",1833,0.0641
91354,CA,6037,9201.2,6037920120,Los Angeles CA,"Santa Clarita, CA",4136,0.1218
91390,CA,6037,9201.2,6037920120,Los Angeles CA,"Santa Clarita, CA",56,0.0028
91354,CA,6037,9201.21,6037920121,Los Angeles CA,"Santa Clarita, CA",8659,0.255
91355,CA,6037,9201.21,6037920121,Los Angeles CA,"Santa Clarita, CA",1673,0.0509
91384,CA,6037,9202.0,6037920200,Los Angeles CA,"Castaic, CA",5584,0.1953
91311,CA,6037,9203.03,6037920303,Los Angeles CA,"Los Angeles, CA",1593,0.0408
91321,CA,6037,9203.12,6037920312,Los Angeles CA,"Santa Clarita, CA",5933,0.1768
91321,CA,6037,9203.13,6037920313,Los Angeles CA,"Santa Clarita, CA",5304,0.158
91350,CA,6037,9203.14,6037920314,Los Angeles CA,"Santa Clarita, CA",3142,0.0757
91355,CA,6037,9203.22,6037920322,Los Angeles CA,"Santa Clarita, CA",2998,0.0912
91321,CA,6037,9203.26,6037920326,Los Angeles CA,"Santa Clarita, CA",19,0.0006
91381,CA,6037,9203.26,6037920326,Los Angeles CA,"Stevenson Ranch, CA",7193,0.3448
91355,CA,6037,9203.28,6037920328,Los Angeles CA,"Santa Clarita, CA",1987,0.0604
91355,CA,6037,9203.29,6037920329,Los Angeles CA,"Santa Clarita, CA",6723,0.2044
91355,CA,6037,9203.3,6037920330,Los Angeles CA,"Santa Clarita, CA",4166,0.1267
91355,CA,6037,9203.31,6037920331,Los Angeles CA,"Santa Clarita, CA",3751,0.1141
91321,CA,6037,9203.32,6037920332,Los Angeles CA,"Santa Clarita, CA",1950,0.0581
91321,CA,6037,9203.34,6037920334,Los Angeles CA,"Santa Clarita, CA",115,0.0034
91355,CA,6037,9203.34,6037920334,Los Angeles CA,"Santa Clarita, CA",6248,0.19
91381,CA,6037,9203.38,6037920338,Los Angeles CA,"Stevenson Ranch, CA",5642,0.2704
91381,CA,6037,9203.39,6037920339,Los Angeles CA,"Stevenson Ranch, CA",8027,0.3848
91384,CA,6037,9203.39,6037920339,Los Angeles CA,"Castaic, CA",87,0.003
91321,CA,6037,9203.4,6037920340,Los Angeles CA,"Santa Clarita, CA",2401,0.0715
91355,CA,6037,9203.4,6037920340,Los Angeles CA,"Santa Clarita, CA",807,0.0245
91321,CA,6037,9203.41,6037920341,Los Angeles CA,"Santa Clarita, CA",3287,0.0979
91321,CA,6037,9203.42,6037920342,Los Angeles CA,"Santa Clarita, CA",3011,0.0897
91321,CA,6037,9203.43,6037920343,Los Angeles CA,"Santa Clarita, CA",4297,0.128
91001,CA,6037,9304.0,6037930400,Los Angeles CA,"Altadena, CA",5,0.0001
91011,CA,6037,9304.0,6037930400,Los Angeles CA,"La CaA±ada Flintridge, CA",6,0.0003
91042,CA,6037,9304.0,6037930400,Los Angeles CA,"Los Angeles, CA",120,0.0043
91107,CA,6037,9304.0,6037930400,Los Angeles CA,"Pasadena, CA",6,0.0002
91321,CA,6037,9304.0,6037930400,Los Angeles CA,"Santa Clarita, CA",52,0.0015
91342,CA,6037,9304.0,6037930400,Los Angeles CA,"Los Angeles, CA",420,0.0044
91387,CA,6037,9304.0,6037930400,Los Angeles CA,"Santa Clarita, CA",29,0.0006
91702,CA,6037,9304.0,6037930400,Los Angeles CA,"Azusa, CA",158,0.0025
91750,CA,6037,9304.0,6037930400,Los Angeles CA,"La Verne, CA",3,0.0001
91759,CA,6037,9304.0,6037930400,Los Angeles CA,"Mt Baldy, CA (PO Boxes)",74,0.1713
92397,CA,6037,9304.0,6037930400,Los Angeles CA,"Wrightwood, CA",191,0.0348
93543,CA,6037,9304.0,6037930400,Los Angeles CA,"Sun Village, CA",7,0.0005
93550,CA,6037,9304.0,6037930400,Los Angeles CA,"Palmdale, CA",17,0.0002
93553,CA,6037,9304.0,6037930400,Los Angeles CA,"Pearblossom, CA",73,0.038
93563,CA,6037,9304.0,6037930400,Los Angeles CA,"Valyermo, CA",124,0.8671
91505,CA,6037,9800.01,6037980001,Los Angeles CA,"Burbank, CA",28,0.0009
90810,CA,6037,9800.02,6037980002,Los Angeles CA,"Long Beach, CA",9,0.0002
90501,CA,6037,9800.05,6037980005,Los Angeles CA,"Torrance, CA",3,0.0001
90808,CA,6037,9800.06,6037980006,Los Angeles CA,"Long Beach, CA",2,0.0001
90803,CA,6037,9800.07,6037980007,Los Angeles CA,"Long Beach, CA",5,0.0002
91406,CA,6037,9800.08,6037980008,Los Angeles CA,"Los Angeles, CA",465,0.0087
90027,CA,6037,9800.09,6037980009,Los Angeles CA,"Los Angeles, CA",44,0.001
90068,CA,6037,9800.09,6037980009,Los Angeles CA,"Los Angeles, CA",8,0.0003
90012,CA,6037,9800.1,6037980010,Los Angeles CA,"Los Angeles, CA",104,0.0031
90026,CA,6037,9800.1,6037980010,Los Angeles CA,"Los Angeles, CA",40,0.0006
90810,CA,6037,9800.11,6037980011,Los Angeles CA,"Long Beach, CA",10,0.0003
90813,CA,6037,9800.11,6037980011,Los Angeles CA,"Long Beach, CA",130,0.0024
90245,CA,6037,9800.13,6037980013,Los Angeles CA,"El Segundo, CA",62,0.0036
90744,CA,6037,9800.14,6037980014,Los Angeles CA,"Los Angeles, CA",150,0.0028
90731,CA,6037,9800.15,6037980015,Los Angeles CA,"Los Angeles, CA",21,0.0003
90732,CA,6037,9800.15,6037980015,Los Angeles CA,"Los Angeles, CA",546,0.0255
90744,CA,6037,9800.15,6037980015,Los Angeles CA,"Los Angeles, CA",700,0.0132
90058,CA,6037,9800.16,6037980016,Los Angeles CA,"Los Angeles, CA",222,0.0592
90024,CA,6037,9800.17,6037980017,Los Angeles CA,"Los Angeles, CA",8,0.0002
90025,CA,6037,9800.17,6037980017,Los Angeles CA,"Los Angeles, CA",248,0.0055
90073,CA,6037,9800.17,6037980017,Los Angeles CA,"Los Angeles, CA",936,1.0
90806,CA,6037,9800.18,6037980018,Los Angeles CA,"Long Beach, CA",24,0.0006
90807,CA,6037,9800.18,6037980018,Los Angeles CA,"Long Beach, CA",6,0.0002
90272,CA,6037,9800.19,6037980019,Los Angeles CA,"Los Angeles, CA",128,0.0056
91504,CA,6037,9800.2,6037980020,Los Angeles CA,"Burbank, CA",2,0.0001
91040,CA,6037,9800.21,6037980021,Los Angeles CA,"Los Angeles, CA",15,0.0007
91331,CA,6037,9800.21,6037980021,Los Angeles CA,"Los Angeles, CA",25,0.0002
91342,CA,6037,9800.21,6037980021,Los Angeles CA,"Los Angeles, CA",16,0.0002
91304,CA,6037,9800.23,6037980023,Los Angeles CA,"Los Angeles, CA",15,0.0003
91311,CA,6037,9800.23,6037980023,Los Angeles CA,"Los Angeles, CA",4,0.0001
91316,CA,6037,9800.24,6037980024,Los Angeles CA,"Los Angeles, CA",149,0.0052
91406,CA,6037,9800.24,6037980024,Los Angeles CA,"Los Angeles, CA",29,0.0005
91436,CA,6037,9800.24,6037980024,Los Angeles CA,"Los Angeles, CA",48,0.0032
90746,CA,6037,9800.25,6037980025,Los Angeles CA,"Carson, CA",518,0.0191
91040,CA,6037,9800.26,6037980026,Los Angeles CA,"Los Angeles, CA",6,0.0003
91042,CA,6037,9800.26,6037980026,Los Angeles CA,"Los Angeles, CA",5,0.0002
90045,CA,6037,9800.28,6037980028,Los Angeles CA,"Los Angeles, CA",9,0.0002
90293,CA,6037,9800.28,6037980028,Los Angeles CA,"Los Angeles, CA",2,0.0002
90731,CA,6037,9800.31,6037980031,Los Angeles CA,"Los Angeles, CA",1740,0.0284
90744,CA,6037,9800.31,6037980031,Los Angeles CA,"Los Angeles, CA",8,0.0002
90731,CA,6037,9800.33,6037980033,Los Angeles CA,"Los Angeles, CA",3,0.0
90802,CA,6037,9800.33,6037980033,Los Angeles CA,"Long Beach, CA",77,0.0018
90813,CA,6037,9800.33,6037980033,Los Angeles CA,"Long Beach, CA",9,0.0002
90670,CA,6037,9800.34,6037980034,Los Angeles CA,"Santa Fe Springs, CA",110,0.0062
91744,CA,6037,9800.35,6037980035,Los Angeles CA,"La Puente, CA",14,0.0002
91745,CA,6037,9800.35,6037980035,Los Angeles CA,"Hacienda Heights, CA",104,0.0019
91746,CA,6037,9800.35,6037980035,Los Angeles CA,"West Puente Valley, CA",492,0.0167
91748,CA,6037,9800.35,6037980035,Los Angeles CA,"Rowland Heights, CA",13,0.0003
91733,CA,6037,9800.36,6037980036,Los Angeles CA,"El Monte, CA",75,0.0018
91770,CA,6037,9800.36,6037980036,Los Angeles CA,"Rosemead, CA",541,0.0091
90056,CA,6037,9800.38,6037980038,Los Angeles CA,"Ladera Heights, CA",1,0.0001
90230,CA,6037,9800.38,6037980038,Los Angeles CA,"Culver City, CA",3,0.0001
93602,CA,6039,1.02,6039000102,Madera CA,"Auberry, CA",10,0.0029
93604,CA,6039,1.02,6039000102,Madera CA,"Bass Lake, CA",504,0.8038
93614,CA,6039,1.02,6039000102,Madera CA,"Yosemite Lakes, CA",1,0.0001
93626,CA,6039,1.02,6039000102,Madera CA,"Friant, CA",297,0.1393
93643,CA,6039,1.02,6039000102,Madera CA,"North Fork, CA",2796,0.8933
93644,CA,6039,1.02,6039000102,Madera CA,"Oakhurst, CA",30,0.0039
93645,CA,6039,1.02,6039000102,Madera CA,"O Neals, CA",122,0.4108
93669,CA,6039,1.02,6039000102,Madera CA,"Wishon, CA",316,1.0
93601,CA,6039,1.03,6039000103,Madera CA,"Ahwahnee, CA",1292,0.6954
93604,CA,6039,1.03,6039000103,Madera CA,"Bass Lake, CA",20,0.0319
93623,CA,6039,1.03,6039000103,Madera CA,"Fish Camp, CA",6,0.08
93644,CA,6039,1.03,6039000103,Madera CA,"Oakhurst, CA",3332,0.4299
93604,CA,6039,1.04,6039000104,Madera CA,"Bass Lake, CA",103,0.1643
93614,CA,6039,1.04,6039000104,Madera CA,"Yosemite Lakes, CA",111,0.0096
93644,CA,6039,1.04,6039000104,Madera CA,"Oakhurst, CA",4121,0.5317
93614,CA,6039,1.06,6039000106,Madera CA,"Yosemite Lakes, CA",5064,0.4375
93601,CA,6039,1.09,6039000109,Madera CA,"Ahwahnee, CA",413,0.2223
93610,CA,6039,1.09,6039000109,Madera CA,"Chowchilla, CA",60,0.0025
93614,CA,6039,1.09,6039000109,Madera CA,"Yosemite Lakes, CA",462,0.0399
93636,CA,6039,1.09,6039000109,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",318,0.0227
93638,CA,6039,1.09,6039000109,Madera CA,"Madera, CA",79,0.0015
93653,CA,6039,1.09,6039000109,Madera CA,"Raymond, CA",941,0.8962
93614,CA,6039,1.1,6039000110,Madera CA,"Yosemite Lakes, CA",4401,0.3802
93645,CA,6039,1.1,6039000110,Madera CA,"O Neals, CA",126,0.4242
93601,CA,6039,1.11,6039000111,Madera CA,"Ahwahnee, CA",28,0.0151
93614,CA,6039,1.11,6039000111,Madera CA,"Yosemite Lakes, CA",1535,0.1326
93643,CA,6039,1.11,6039000111,Madera CA,"North Fork, CA",334,0.1067
93644,CA,6039,1.11,6039000111,Madera CA,"Oakhurst, CA",268,0.0346
93645,CA,6039,1.11,6039000111,Madera CA,"O Neals, CA",49,0.165
93653,CA,6039,1.11,6039000111,Madera CA,"Raymond, CA",17,0.0162
93610,CA,6039,2.01,6039000201,Madera CA,"Chowchilla, CA",7312,0.3065
93638,CA,6039,2.01,6039000201,Madera CA,"Madera, CA",47,0.0009
93610,CA,6039,2.03,6039000203,Madera CA,"Chowchilla, CA",1305,0.0547
93637,CA,6039,2.03,6039000203,Madera CA,"Madera, CA",247,0.0061
93610,CA,6039,2.04,6039000204,Madera CA,"Chowchilla, CA",5549,0.2326
93610,CA,6039,3.01,6039000301,Madera CA,"Chowchilla, CA",3534,0.1481
93610,CA,6039,3.02,6039000302,Madera CA,"Chowchilla, CA",5383,0.2256
93638,CA,6039,5.06,6039000506,Madera CA,"Madera, CA",6357,0.1244
93636,CA,6039,5.09,6039000509,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",6290,0.4492
93637,CA,6039,5.1,6039000510,Madera CA,"Madera, CA",5376,0.1337
93637,CA,6039,5.11,6039000511,Madera CA,"Madera, CA",6083,0.1513
93637,CA,6039,5.12,6039000512,Madera CA,"Madera, CA",5349,0.1331
93637,CA,6039,5.13,6039000513,Madera CA,"Madera, CA",4543,0.113
93636,CA,6039,5.14,6039000514,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",362,0.0258
93638,CA,6039,5.14,6039000514,Madera CA,"Madera, CA",6485,0.1269
93637,CA,6039,5.15,6039000515,Madera CA,"Madera, CA",17,0.0004
93638,CA,6039,5.15,6039000515,Madera CA,"Madera, CA",3915,0.0766
93636,CA,6039,5.16,6039000516,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",2426,0.1732
93636,CA,6039,5.17,6039000517,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",812,0.058
93638,CA,6039,5.17,6039000517,Madera CA,"Madera, CA",1207,0.0236
93638,CA,6039,5.18,6039000518,Madera CA,"Madera, CA",3234,0.0633
93637,CA,6039,6.02,6039000602,Madera CA,"Madera, CA",41,0.001
93638,CA,6039,6.02,6039000602,Madera CA,"Madera, CA",4695,0.0919
93638,CA,6039,6.03,6039000603,Madera CA,"Madera, CA",5716,0.1118
93638,CA,6039,6.04,6039000604,Madera CA,"Madera, CA",5252,0.1028
93637,CA,6039,7.01,6039000701,Madera CA,"Madera, CA",5379,0.1338
93637,CA,6039,7.02,6039000702,Madera CA,"Madera, CA",6194,0.1541
93637,CA,6039,8.01,6039000801,Madera CA,"Madera, CA",2491,0.062
93637,CA,6039,8.02,6039000802,Madera CA,"Madera, CA",1474,0.0367
93638,CA,6039,8.02,6039000802,Madera CA,"Madera, CA",2591,0.0507
93638,CA,6039,9.01,6039000901,Madera CA,"Madera, CA",3065,0.06
93637,CA,6039,9.02,6039000902,Madera CA,"Madera, CA",21,0.0005
93638,CA,6039,9.02,6039000902,Madera CA,"Madera, CA",4520,0.0884
93638,CA,6039,9.03,6039000903,Madera CA,"Madera, CA",3943,0.0772
93610,CA,6039,11.0,6039001100,Madera CA,"Chowchilla, CA",468,0.0196
93620,CA,6039,11.0,6039001100,Madera CA,"Dos Palos, CA",8,0.0008
93622,CA,6039,11.0,6039001100,Madera CA,"Firebaugh, CA",511,0.0517
93636,CA,6039,11.0,6039001100,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",3796,0.2711
93637,CA,6039,11.0,6039001100,Madera CA,"Madera, CA",2987,0.0743
93720,CA,6039,11.0,6039001100,Madera CA,"Fresno, CA",109,0.0023
94945,CA,6041,1011.0,6041101100,Marin CA,"Novato, CA",2682,0.15
94945,CA,6041,1012.0,6041101200,Marin CA,"Novato, CA",2924,0.1636
94945,CA,6041,1021.0,6041102100,Marin CA,"Novato, CA",2081,0.1164
94947,CA,6041,1021.0,6041102100,Marin CA,"Novato, CA",170,0.0068
94945,CA,6041,1022.02,6041102202,Marin CA,"Novato, CA",5011,0.2803
94947,CA,6041,1022.02,6041102202,Marin CA,"Novato, CA",992,0.0399
94945,CA,6041,1022.03,6041102203,Marin CA,"Novato, CA",5062,0.2832
94947,CA,6041,1022.03,6041102203,Marin CA,"Novato, CA",112,0.0045
94947,CA,6041,1031.0,6041103100,Marin CA,"Novato, CA",7376,0.2966
94947,CA,6041,1032.0,6041103200,Marin CA,"Novato, CA",6720,0.2702
94945,CA,6041,1041.02,6041104102,Marin CA,"Novato, CA",103,0.0058
94947,CA,6041,1041.02,6041104102,Marin CA,"Novato, CA",5218,0.2098
94947,CA,6041,1041.03,6041104103,Marin CA,"Novato, CA",3030,0.1218
94949,CA,6041,1041.03,6041104103,Marin CA,"Novato, CA",107,0.0061
94947,CA,6041,1041.04,6041104104,Marin CA,"Novato, CA",1236,0.0497
94949,CA,6041,1041.04,6041104104,Marin CA,"Novato, CA",3381,0.1922
94947,CA,6041,1042.0,6041104200,Marin CA,"Novato, CA",9,0.0004
94949,CA,6041,1042.0,6041104200,Marin CA,"Novato, CA",5724,0.3254
94949,CA,6041,1043.0,6041104300,Marin CA,"Novato, CA",1564,0.0889
94949,CA,6041,1050.01,6041105001,Marin CA,"Novato, CA",3650,0.2075
94949,CA,6041,1050.02,6041105002,Marin CA,"Novato, CA",3162,0.1798
94903,CA,6041,1060.01,6041106001,Marin CA,"San Rafael, CA",5004,0.164
94901,CA,6041,1060.02,6041106002,Marin CA,"San Rafael, CA",31,0.0007
94903,CA,6041,1060.02,6041106002,Marin CA,"San Rafael, CA",5635,0.1847
94903,CA,6041,1070.0,6041107000,Marin CA,"San Rafael, CA",6306,0.2067
94903,CA,6041,1081.0,6041108100,Marin CA,"San Rafael, CA",6692,0.2193
94903,CA,6041,1082.01,6041108201,Marin CA,"San Rafael, CA",2556,0.0838
94901,CA,6041,1082.02,6041108202,Marin CA,"San Rafael, CA",22,0.0005
94903,CA,6041,1082.02,6041108202,Marin CA,"San Rafael, CA",4321,0.1416
94901,CA,6041,1090.01,6041109001,Marin CA,"San Rafael, CA",4467,0.1031
94901,CA,6041,1090.02,6041109002,Marin CA,"San Rafael, CA",4067,0.0938
94960,CA,6041,1090.02,6041109002,Marin CA,"San Anselmo, CA",111,0.007
94901,CA,6041,1101.0,6041110100,Marin CA,"San Rafael, CA",6176,0.1425
94901,CA,6041,1102.0,6041110200,Marin CA,"San Rafael, CA",5389,0.1243
94901,CA,6041,1110.01,6041111001,Marin CA,"San Rafael, CA",1209,0.0279
94901,CA,6041,1110.02,6041111002,Marin CA,"San Rafael, CA",4886,0.1127
94904,CA,6041,1110.02,6041111002,Marin CA,"Kentfield, CA",81,0.0064
94901,CA,6041,1121.0,6041112100,Marin CA,"San Rafael, CA",4611,0.1064
94901,CA,6041,1122.02,6041112202,Marin CA,"San Rafael, CA",4445,0.1026
94901,CA,6041,1122.03,6041112203,Marin CA,"San Rafael, CA",2981,0.0688
94901,CA,6041,1122.04,6041112204,Marin CA,"San Rafael, CA",5043,0.1164
94933,CA,6041,1130.0,6041113000,Marin CA,"Lagunitas-Forest Knolls, CA",1226,1.0
94938,CA,6041,1130.0,6041113000,Marin CA,"Lagunitas-Forest Knolls, CA",652,0.9546
94946,CA,6041,1130.0,6041113000,Marin CA,"Nicasio, CA",10,0.016
94963,CA,6041,1130.0,6041113000,Marin CA,"San Geronimo, CA",506,1.0
94973,CA,6041,1130.0,6041113000,Marin CA,"Woodacre, CA",1516,1.0
94930,CA,6041,1141.0,6041114100,Marin CA,"Fairfax, CA",5245,0.6009
94930,CA,6041,1142.0,6041114200,Marin CA,"Fairfax, CA",3164,0.3625
94960,CA,6041,1150.0,6041115000,Marin CA,"San Anselmo, CA",7489,0.4704
94960,CA,6041,1160.0,6041116000,Marin CA,"San Anselmo, CA",3150,0.1979
94901,CA,6041,1170.0,6041117000,Marin CA,"San Rafael, CA",11,0.0003
94960,CA,6041,1170.0,6041117000,Marin CA,"San Anselmo, CA",4702,0.2954
94904,CA,6041,1181.0,6041118100,Marin CA,"Kentfield, CA",12,0.0009
94957,CA,6041,1181.0,6041118100,Marin CA,"Ross, CA",1858,1.0
94960,CA,6041,1181.0,6041118100,Marin CA,"San Anselmo, CA",468,0.0294
94904,CA,6041,1191.0,6041119100,Marin CA,"Kentfield, CA",4768,0.3749
94939,CA,6041,1191.0,6041119100,Marin CA,"Larkspur, CA",28,0.0038
94904,CA,6041,1192.01,6041119201,Marin CA,"Kentfield, CA",3644,0.2865
94904,CA,6041,1192.02,6041119202,Marin CA,"Kentfield, CA",3567,0.2805
94904,CA,6041,1200.01,6041120001,Marin CA,"Kentfield, CA",14,0.0011
94939,CA,6041,1200.01,6041120001,Marin CA,"Larkspur, CA",1360,0.1822
94904,CA,6041,1200.02,6041120002,Marin CA,"Kentfield, CA",59,0.0046
94925,CA,6041,1200.02,6041120002,Marin CA,"Corte Madera, CA",66,0.0065
94939,CA,6041,1200.02,6041120002,Marin CA,"Larkspur, CA",5052,0.6768
94925,CA,6041,1211.0,6041121100,Marin CA,"Corte Madera, CA",5781,0.5665
94939,CA,6041,1211.0,6041121100,Marin CA,"Larkspur, CA",18,0.0024
94904,CA,6041,1212.0,6041121200,Marin CA,"Kentfield, CA",519,0.0408
94925,CA,6041,1212.0,6041121200,Marin CA,"Corte Madera, CA",4357,0.427
94939,CA,6041,1212.0,6041121200,Marin CA,"Larkspur, CA",1007,0.1349
94964,CA,6041,1212.0,6041121200,Marin CA,"San Quentin, CA (PO Boxes)",595,0.1395
94964,CA,6041,1220.0,6041122000,Marin CA,"San Quentin, CA (PO Boxes)",3669,0.8605
94920,CA,6041,1230.0,6041123000,Marin CA,"Tiburon, CA",2131,0.1638
94920,CA,6041,1241.0,6041124100,Marin CA,"Tiburon, CA",4926,0.3786
94941,CA,6041,1241.0,6041124100,Marin CA,"Mill Valley, CA",664,0.0211
94920,CA,6041,1242.0,6041124200,Marin CA,"Tiburon, CA",5873,0.4514
94920,CA,6041,1250.0,6041125000,Marin CA,"Tiburon, CA",71,0.0055
94941,CA,6041,1250.0,6041125000,Marin CA,"Mill Valley, CA",4140,0.1315
94941,CA,6041,1261.0,6041126100,Marin CA,"Mill Valley, CA",5955,0.1892
94941,CA,6041,1262.0,6041126200,Marin CA,"Mill Valley, CA",4495,0.1428
94941,CA,6041,1270.0,6041127000,Marin CA,"Mill Valley, CA",4560,0.1449
94941,CA,6041,1281.0,6041128100,Marin CA,"Mill Valley, CA",6613,0.2101
94965,CA,6041,1281.0,6041128100,Marin CA,"Sausalito, CA",357,0.0312
94941,CA,6041,1282.0,6041128200,Marin CA,"Mill Valley, CA",4876,0.1549
94965,CA,6041,1290.0,6041129000,Marin CA,"Sausalito, CA",2641,0.2307
94965,CA,6041,1302.01,6041130201,Marin CA,"Sausalito, CA",3444,0.3009
94965,CA,6041,1302.03,6041130203,Marin CA,"Sausalito, CA",1687,0.1474
94920,CA,6041,1302.04,6041130204,Marin CA,"Tiburon, CA",9,0.0007
94965,CA,6041,1302.04,6041130204,Marin CA,"Sausalito, CA",2804,0.245
94904,CA,6041,1311.0,6041131100,Marin CA,"Kentfield, CA",54,0.0042
94930,CA,6041,1311.0,6041131100,Marin CA,"Fairfax, CA",320,0.0367
94941,CA,6041,1311.0,6041131100,Marin CA,"Mill Valley, CA",177,0.0056
94965,CA,6041,1311.0,6041131100,Marin CA,"Sausalito, CA",514,0.0449
94924,CA,6041,1321.0,6041132100,Marin CA,"Bolinas, CA",1491,0.9894
94970,CA,6041,1321.0,6041132100,Marin CA,"Stinson Beach, CA",620,1.0
94924,CA,6041,1322.0,6041132200,Marin CA,"Bolinas, CA",16,0.0106
94937,CA,6041,1322.0,6041132200,Marin CA,"Inverness, CA",935,1.0
94938,CA,6041,1322.0,6041132200,Marin CA,"Lagunitas-Forest Knolls, CA",31,0.0454
94946,CA,6041,1322.0,6041132200,Marin CA,"Nicasio, CA",18,0.0288
94950,CA,6041,1322.0,6041132200,Marin CA,"Olema, CA (PO Boxes)",60,1.0
94956,CA,6041,1322.0,6041132200,Marin CA,"Point Reyes Station, CA",764,0.4537
94929,CA,6041,1330.0,6041133000,Marin CA,"Dillon Beach, CA",227,1.0
94940,CA,6041,1330.0,6041133000,Marin CA,"Marshall, CA",319,1.0
94945,CA,6041,1330.0,6041133000,Marin CA,"Novato, CA",13,0.0007
94946,CA,6041,1330.0,6041133000,Marin CA,"Nicasio, CA",596,0.9551
94947,CA,6041,1330.0,6041133000,Marin CA,"Novato, CA",7,0.0003
94952,CA,6041,1330.0,6041133000,Marin CA,"Petaluma, CA",761,0.0226
94956,CA,6041,1330.0,6041133000,Marin CA,"Point Reyes Station, CA",920,0.5463
94971,CA,6041,1330.0,6041133000,Marin CA,"Tomales, CA",372,1.0
95325,CA,6043,1.01,6043000101,Mariposa CA,"Hornitos, CA",23,0.4894
95338,CA,6043,1.01,6043000101,Mariposa CA,"Mariposa, CA",3261,0.2959
95345,CA,6043,1.01,6043000101,Mariposa CA,"Midpines, CA",445,0.703
93653,CA,6043,1.02,6043000102,Mariposa CA,"Raymond, CA",92,0.0876
95306,CA,6043,1.02,6043000102,Mariposa CA,"Catheys Valley, CA",936,1.0
95325,CA,6043,1.02,6043000102,Mariposa CA,"Hornitos, CA",24,0.5106
95338,CA,6043,1.02,6043000102,Mariposa CA,"Mariposa, CA",1567,0.1422
95311,CA,6043,2.0,6043000200,Mariposa CA,"Coulterville, CA",1924,0.9634
95321,CA,6043,2.0,6043000200,Mariposa CA,"Pine Mountain Lake, CA",60,0.016
95329,CA,6043,2.0,6043000200,Mariposa CA,"La Grange, CA",1167,0.4248
95369,CA,6043,2.0,6043000200,Mariposa CA,"Snelling, CA",55,0.0674
93601,CA,6043,3.01,6043000301,Mariposa CA,"Ahwahnee, CA",59,0.0318
95338,CA,6043,3.01,6043000301,Mariposa CA,"Mariposa, CA",3760,0.3412
93601,CA,6043,3.02,6043000302,Mariposa CA,"Ahwahnee, CA",66,0.0355
93623,CA,6043,3.02,6043000302,Mariposa CA,"Fish Camp, CA",19,0.2533
95318,CA,6043,3.02,6043000302,Mariposa CA,"El Portal, CA",41,0.0993
95338,CA,6043,3.02,6043000302,Mariposa CA,"Mariposa, CA",2431,0.2206
95345,CA,6043,3.02,6043000302,Mariposa CA,"Midpines, CA",188,0.297
95389,CA,6043,3.02,6043000302,Mariposa CA,"Yosemite Valley, CA",69,0.1162
93623,CA,6043,4.0,6043000400,Mariposa CA,"Fish Camp, CA",50,0.6667
95318,CA,6043,4.0,6043000400,Mariposa CA,"El Portal, CA",372,0.9007
95389,CA,6043,4.0,6043000400,Mariposa CA,"Yosemite Valley, CA",522,0.8788
95428,CA,6045,101.0,6045010100,Mendocino CA,"Covelo, CA",3017,1.0
95429,CA,6045,101.0,6045010100,Mendocino CA,"Dos Rios, CA",45,0.4245
95490,CA,6045,101.0,6045010100,Mendocino CA,"Willits, CA",38,0.0027
95417,CA,6045,102.0,6045010200,Mendocino CA,"Branscomb, CA",168,1.0
95429,CA,6045,102.0,6045010200,Mendocino CA,"Dos Rios, CA",61,0.5755
95437,CA,6045,102.0,6045010200,Mendocino CA,"Fort Bragg, CA",89,0.0061
95454,CA,6045,102.0,6045010200,Mendocino CA,"Laytonville, CA",2796,1.0
95488,CA,6045,102.0,6045010200,Mendocino CA,"Westport, CA",240,1.0
95490,CA,6045,102.0,6045010200,Mendocino CA,"Willits, CA",113,0.0079
95542,CA,6045,102.0,6045010200,Mendocino CA,"Garberville, CA",35,0.0139
95585,CA,6045,102.0,6045010200,Mendocino CA,"Leggett, CA",471,1.0
95587,CA,6045,102.0,6045010200,Mendocino CA,"Piercy, CA",144,1.0
95589,CA,6045,102.0,6045010200,Mendocino CA,"Whitethorn, CA",130,0.0789
95437,CA,6045,103.0,6045010300,Mendocino CA,"Fort Bragg, CA",4222,0.289
95490,CA,6045,103.0,6045010300,Mendocino CA,"Willits, CA",11,0.0008
95437,CA,6045,104.0,6045010400,Mendocino CA,"Fort Bragg, CA",3356,0.2297
95437,CA,6045,105.0,6045010500,Mendocino CA,"Fort Bragg, CA",4333,0.2966
95437,CA,6045,106.01,6045010601,Mendocino CA,"Fort Bragg, CA",5,0.0003
95470,CA,6045,106.01,6045010601,Mendocino CA,"Redwood Valley, CA",2,0.0003
95490,CA,6045,106.01,6045010601,Mendocino CA,"Willits, CA",3052,0.2145
95490,CA,6045,106.02,6045010602,Mendocino CA,"Willits, CA",4528,0.3183
